household_id,income,household_size,building_type,home_age,sqft,region,utility,urban,dac_flag,baseline_gas_therms_year,baseline_elec_kwh_year,elec_rate_cents_kwh,gas_rate_dollars_therm,received_prior_rebate,adopted_heat_pump,adoption_probability,prob_decile
2893,89898.0,2,single_family,32.0,2537.0,West,UtilityA,1,0,374.64,2056.57,26.53,1.87,0,1,0.8993606,6
2894,76739.0,3,multi_family,17.0,1902.0,South,UtilityB,1,0,856.15,2131.53,18.84,1.7,0,1,0.79485965,8
2895,131324.0,3,multi_family,26.0,1353.0,Midwest,UtilityA,1,0,297.68,1275.4,22.82,1.87,0,1,0.99232316,1
2896,76392.0,1,single_family,54.0,1933.0,Midwest,UtilityB,0,0,643.75,1427.21,22.66,2.21,0,0,0.38994503,10
2897,152042.0,2,single_family,22.0,1914.0,Northeast,UtilityB,1,0,279.45,1905.54,17.83,2.17,1,0,0.996678,1
2898,69662.0,5,apartment,30.0,2921.0,Midwest,UtilityB,0,0,413.66,807.65,19.06,1.8,0,0,0.3162445,10
2899,54648.0,2,single_family,19.0,2029.0,Midwest,UtilityA,1,1,847.73,1302.23,21.9,1.5,0,1,0.68324214,9
2900,80009.0,6,single_family,50.0,1332.0,West,UtilityA,1,0,285.28,1342.62,20.54,1.48,0,1,0.9718875,2
2901,77527.0,3,single_family,32.0,1193.0,Midwest,UtilityB,0,0,1018.27,1471.53,25.28,1.51,1,1,0.89891535,6
2902,60768.0,1,single_family,15.0,1772.0,South,UtilityB,1,0,783.9,2275.87,20.32,2.69,0,1,0.9712644,2
2903,163059.0,1,single_family,30.0,992.0,South,UtilityB,0,1,780.96,2217.09,25.55,1.62,1,1,0.9954686,1
2904,94559.0,5,single_family,25.0,1371.0,Midwest,UtilityB,1,0,779.97,1127.88,20.55,1.91,0,1,0.85480636,8
2905,98927.0,3,single_family,58.0,1653.0,West,UtilityA,0,1,1051.83,1716.49,22.1,1.77,0,1,0.9801058,2
2906,71144.0,6,single_family,29.0,1547.0,South,UtilityB,1,0,644.78,500.34,25.2,1.2,0,0,0.3897699,10
2907,67670.0,5,single_family,2.0,2236.0,Northeast,UtilityA,1,0,412.97,1867.59,21.57,1.79,0,1,0.7593698,9
2908,115767.0,1,single_family,40.0,1357.0,West,UtilityA,0,1,714.94,2009.41,20.3,1.34,1,1,0.85304075,8
2909,34725.0,2,single_family,66.0,318.0,Midwest,UtilityA,1,0,533.7,979.67,21.72,1.22,0,0,0.16951224,10
2910,50714.0,5,single_family,54.0,789.0,Northeast,UtilityC,1,0,962.2,594.83,25.57,1.84,0,0,0.9252488,5
2911,77581.0,1,apartment,8.0,1789.0,South,UtilityB,1,1,549.14,3456.39,23.33,1.09,0,0,0.28761917,10
2912,125531.0,6,multi_family,25.0,1448.0,South,UtilityC,0,0,1475.73,1212.83,13.42,1.95,0,0,0.22459553,10
2913,73764.0,1,single_family,29.0,1058.0,Northeast,UtilityB,1,0,804.36,1604.94,19.11,1.83,1,0,0.39187133,10
2914,97485.0,5,single_family,30.0,2975.0,Midwest,UtilityC,1,1,346.57,1888.05,19.15,2.11,0,1,0.96610016,3
2915,85832.0,6,multi_family,38.0,2297.0,West,UtilityB,1,1,526.73,1581.07,24.33,1.79,0,0,0.4826022,9
2916,123888.0,4,single_family,23.0,1765.0,South,UtilityB,0,1,534.62,1628.7,14.33,1.22,0,1,0.96819746,2
2917,37458.0,5,multi_family,12.0,1940.0,South,UtilityA,0,1,964.48,1852.95,23.12,2.05,0,1,0.9061854,6
2918,107079.0,6,apartment,49.0,1641.0,South,UtilityB,1,0,776.0,1175.08,24.54,2.07,0,1,0.9307518,5
2919,79033.0,5,single_family,8.0,1048.0,South,UtilityB,0,1,348.48,1184.76,24.54,1.96,0,1,0.98302484,1
2920,112747.0,5,single_family,14.0,2418.0,South,UtilityA,1,0,559.36,1213.78,21.66,1.89,0,1,0.95136344,4
2921,60422.0,3,single_family,7.0,2311.0,Northeast,UtilityA,1,0,469.65,1954.77,15.54,1.01,0,1,0.9458343,4
2922,85732.0,2,single_family,42.0,614.0,Midwest,UtilityA,0,0,783.57,2144.13,20.97,1.94,0,1,0.92613363,5
2923,81925.0,6,single_family,32.0,1936.0,South,UtilityA,0,1,821.91,1122.2,27.9,1.1,0,1,0.9427834,4
2924,54927.0,2,multi_family,48.0,2002.0,South,UtilityB,1,0,922.03,1172.0,19.62,1.35,0,1,0.7390566,9
2925,46588.0,3,single_family,14.0,1607.0,South,UtilityB,0,1,817.05,2051.48,30.72,1.27,0,1,0.9011199,6
2926,67588.0,4,multi_family,5.0,3058.0,South,UtilityC,1,0,377.31,2278.85,25.24,0.97,0,1,0.9007293,6
2927,88898.0,3,multi_family,21.0,2993.0,South,UtilityB,1,0,534.56,2395.8,21.43,1.67,1,1,0.9409039,4
2928,62293.0,3,single_family,26.0,1573.0,Midwest,UtilityB,1,0,852.61,1234.02,22.9,1.59,0,1,0.7394934,9
2929,75098.0,4,apartment,34.0,1666.0,West,UtilityB,0,0,992.0,1974.34,23.5,2.13,0,1,0.93895656,5
2930,28426.0,2,multi_family,0.0,1596.0,West,UtilityB,1,0,290.44,3084.59,19.69,2.08,1,1,0.98963064,1
2931,73881.0,6,single_family,40.0,1433.0,West,UtilityA,1,0,706.27,1348.11,20.34,1.67,0,1,0.8495005,8
2932,115708.0,2,apartment,12.0,1248.0,West,UtilityA,0,0,543.72,2203.03,29.98,1.92,0,1,0.94213384,4
2933,106155.0,3,multi_family,17.0,2104.0,West,UtilityA,1,0,624.69,1749.23,27.97,1.56,1,1,0.9361238,5
2934,82392.0,6,single_family,53.0,2977.0,Midwest,UtilityB,1,0,776.17,3699.57,20.49,1.56,0,1,0.96798754,2
2935,92310.0,3,single_family,0.0,2730.0,South,UtilityA,1,0,568.11,614.99,18.88,1.65,0,1,0.8759015,7
2936,60152.0,5,single_family,36.0,2274.0,South,UtilityB,1,0,599.28,1847.97,15.63,1.54,0,0,0.46975255,9
2937,133733.0,4,multi_family,36.0,356.0,South,UtilityC,0,0,334.56,2769.65,30.63,1.68,1,1,0.98206896,1
2938,147033.0,2,apartment,14.0,681.0,West,UtilityB,0,0,534.47,1089.31,26.1,1.87,0,1,0.9883801,1
2939,89945.0,5,single_family,21.0,2438.0,Midwest,UtilityA,0,0,519.83,2228.62,26.99,1.11,0,1,0.97484416,2
2940,162721.0,2,single_family,54.0,2772.0,Northeast,UtilityB,0,0,508.02,1371.7,19.83,1.44,1,1,0.992415,1
2941,64595.0,5,single_family,69.0,2132.0,Midwest,UtilityB,1,0,502.78,754.06,19.56,1.91,0,1,0.9271431,5
2942,47468.0,1,multi_family,51.0,1617.0,Northeast,UtilityC,0,0,1109.05,1353.52,18.31,1.38,1,1,0.91872096,6
2943,63711.0,5,single_family,68.0,2611.0,South,UtilityB,1,0,770.65,1125.77,10.0,1.39,0,0,0.361528,10
2944,78415.0,1,single_family,16.0,2252.0,Northeast,UtilityA,0,0,309.8,2499.99,18.5,2.01,0,1,0.89441985,7
2945,154362.0,6,single_family,0.0,2482.0,Northeast,UtilityC,0,0,219.11,3725.23,23.28,1.3,0,1,0.9957081,1
2946,76565.0,4,multi_family,29.0,686.0,South,UtilityA,1,0,524.47,1398.97,22.99,1.77,0,0,0.32602766,10
2947,59210.0,1,single_family,46.0,2006.0,South,UtilityA,0,1,892.48,1358.43,19.54,1.66,0,1,0.9009604,6
2948,58046.0,1,single_family,0.0,2865.0,South,UtilityA,1,0,352.38,665.33,24.62,1.96,0,1,0.928803,5
2949,119201.0,2,single_family,11.0,2116.0,Northeast,UtilityA,1,0,828.5,2407.02,19.3,1.57,0,0,0.4128408,10
2950,114919.0,6,single_family,14.0,2369.0,West,UtilityA,1,1,383.51,2958.74,25.07,1.28,1,1,0.9577202,3
2951,70436.0,4,single_family,37.0,1822.0,Northeast,UtilityA,0,0,469.36,2067.31,25.02,1.34,0,1,0.8831404,7
2952,28726.0,2,single_family,35.0,1864.0,South,UtilityA,1,0,512.91,1334.08,25.28,2.26,1,1,0.9407413,4
2953,51142.0,2,multi_family,14.0,2642.0,West,UtilityA,0,1,567.95,1883.54,22.3,1.39,0,1,0.8645155,7
2954,136637.0,1,single_family,34.0,1398.0,West,UtilityC,1,0,273.82,2372.57,18.74,1.36,0,1,0.98337287,1
2955,105664.0,2,single_family,7.0,1339.0,South,UtilityB,1,1,305.5,1579.06,17.23,1.42,0,1,0.9473699,4
2956,86964.0,6,single_family,21.0,1513.0,Midwest,UtilityB,0,0,464.41,2145.74,13.33,1.49,0,0,0.48618895,9
2957,141065.0,4,single_family,5.0,1814.0,West,UtilityB,0,0,243.02,1429.05,25.03,1.44,1,1,0.9959044,1
2958,143750.0,3,single_family,27.0,834.0,South,UtilityB,0,0,444.26,926.05,15.26,1.83,0,1,0.9600142,3
2959,83922.0,1,single_family,14.0,2239.0,West,UtilityA,0,0,627.16,2324.64,21.46,1.64,1,1,0.9214785,5
2960,84473.0,3,single_family,44.0,1701.0,Midwest,UtilityC,1,1,340.52,1783.8,22.87,1.36,0,1,0.9675844,3
2961,67539.0,3,single_family,29.0,2312.0,West,UtilityA,1,0,437.22,1890.57,17.72,1.89,0,0,0.33667862,10
2962,76462.0,1,apartment,25.0,529.0,West,UtilityA,1,0,589.09,2461.17,21.51,1.71,0,1,0.8861386,7
2963,40410.0,4,single_family,65.0,2315.0,South,UtilityC,0,0,289.26,1142.62,23.28,2.13,0,1,0.8661476,7
2964,40288.0,4,single_family,38.0,2602.0,West,UtilityA,1,1,629.8,1360.71,20.91,1.73,0,1,0.94594157,4
2965,33320.0,6,apartment,23.0,2063.0,South,UtilityA,0,0,537.11,2936.68,23.84,1.55,0,1,0.8684906,7
2966,117530.0,3,single_family,18.0,1818.0,Northeast,UtilityC,1,1,374.37,1853.99,20.22,1.52,0,0,0.5502363,9
2967,38158.0,2,multi_family,6.0,2319.0,South,UtilityB,0,0,932.84,2370.71,20.89,1.66,0,0,0.24511635,10
2968,143499.0,5,single_family,29.0,2563.0,South,UtilityA,0,1,330.61,1702.54,18.44,1.75,1,1,0.9818326,1
2969,63089.0,3,multi_family,36.0,2114.0,South,UtilityC,1,0,648.66,2124.64,21.46,1.6,0,1,0.6899209,9
2970,137120.0,4,apartment,0.0,2159.0,Midwest,UtilityC,0,0,658.75,2160.34,22.02,1.42,1,1,0.9815807,1
2971,74048.0,5,single_family,3.0,2794.0,South,UtilityC,1,0,332.81,1275.86,18.3,1.85,0,1,0.8640996,7
2972,38014.0,6,apartment,20.0,2257.0,Northeast,UtilityA,1,0,382.67,3844.77,23.72,1.77,1,1,0.98725164,1
2973,123513.0,2,single_family,8.0,1320.0,West,UtilityC,0,0,700.6,1881.54,12.14,1.61,0,1,0.9919396,1
2974,127056.0,4,multi_family,31.0,2560.0,West,UtilityB,1,0,800.65,825.01,26.33,1.87,0,1,0.9780517,2
2975,57818.0,1,single_family,34.0,1726.0,Northeast,UtilityB,1,1,633.97,906.68,16.33,1.57,0,1,0.90006554,6
2976,75050.0,5,single_family,28.0,1820.0,West,UtilityA,1,1,699.12,3337.27,26.16,1.6,1,1,0.7555716,9
2977,57826.0,1,single_family,41.0,1864.0,Northeast,UtilityB,1,1,444.45,1391.44,24.48,1.85,0,1,0.9358604,5
2978,81384.0,5,apartment,18.0,2381.0,South,UtilityA,1,1,876.12,734.33,26.05,1.92,0,1,0.88993365,7
2979,88235.0,2,multi_family,29.0,2849.0,West,UtilityC,1,1,250.09,2762.5,17.5,1.86,0,1,0.8805737,7
2980,74459.0,3,apartment,10.0,1815.0,Northeast,UtilityB,1,0,608.17,1288.32,21.19,1.29,0,1,0.89300144,7
2981,30433.0,1,single_family,36.0,2839.0,Northeast,UtilityB,1,0,862.94,1013.88,23.18,1.75,1,1,0.86695516,7
2982,67574.0,5,single_family,32.0,1899.0,West,UtilityA,0,1,817.65,1931.16,23.71,1.62,0,0,0.5848687,9
2983,106106.0,3,single_family,6.0,2641.0,Northeast,UtilityA,0,1,140.47,2137.5,25.36,1.76,0,1,0.91931474,6
2984,78733.0,4,single_family,27.0,1919.0,Midwest,UtilityB,1,1,780.3,1433.85,24.61,2.33,0,1,0.94488907,4
2985,75177.0,3,single_family,29.0,1505.0,South,UtilityC,0,1,440.26,2150.1,23.9,1.52,1,1,0.8121678,8
2986,57077.0,1,apartment,36.0,2953.0,Northeast,UtilityB,0,0,435.13,2356.83,23.97,1.61,0,1,0.75764954,9
2987,66698.0,4,apartment,36.0,1447.0,Northeast,UtilityA,0,1,619.21,1417.03,24.74,1.37,0,1,0.9186051,6
2988,127268.0,5,single_family,16.0,1407.0,West,UtilityA,1,1,326.46,964.32,22.08,1.52,1,1,0.99049765,1
2989,50807.0,4,single_family,45.0,1046.0,South,UtilityA,0,0,659.36,1346.11,26.58,1.33,0,1,0.9485822,4
2990,106625.0,2,multi_family,40.0,2560.0,Midwest,UtilityB,1,1,843.77,1535.22,21.69,1.17,1,1,0.9663459,3
2991,86412.0,5,multi_family,16.0,2702.0,South,UtilityA,1,0,992.18,1713.88,15.23,0.82,0,0,0.11498757,10
2992,92344.0,4,multi_family,7.0,2024.0,Midwest,UtilityA,1,1,1188.23,2380.97,26.98,1.32,0,1,0.99466765,1
2993,63029.0,2,single_family,17.0,1210.0,South,UtilityA,0,0,628.09,1558.25,23.87,1.35,0,1,0.91541237,6
2994,74447.0,1,single_family,1.0,1796.0,West,UtilityB,1,1,412.46,1199.32,21.4,1.58,0,1,0.87085986,7
2995,84828.0,2,single_family,34.0,1618.0,West,UtilityB,1,0,357.58,1329.36,22.46,1.38,0,1,0.95357156,4
2996,69380.0,1,apartment,54.0,1182.0,South,UtilityA,1,0,1286.59,1828.97,28.03,2.01,0,1,0.9458005,4
2997,94943.0,5,multi_family,58.0,1507.0,South,UtilityB,1,0,479.22,1899.36,22.4,1.69,0,0,0.33651638,10
2998,98723.0,1,apartment,8.0,2103.0,West,UtilityB,0,0,167.47,3165.95,28.08,1.9,0,0,0.9212371,5
2999,150181.0,1,single_family,46.0,1437.0,South,UtilityA,1,0,375.31,1526.79,23.89,1.99,1,1,0.9282167,5
3000,93346.0,1,single_family,32.0,1975.0,Midwest,UtilityA,0,1,424.92,1202.88,20.55,2.15,0,1,0.8787256,7
3001,27633.0,2,single_family,0.0,734.0,South,UtilityA,1,0,785.87,636.08,16.76,1.99,0,1,0.95435125,3
3002,119891.0,1,apartment,23.0,2808.0,Northeast,UtilityB,1,1,1021.19,764.65,22.37,1.25,0,1,0.95625335,3
3003,78884.0,4,single_family,21.0,1565.0,West,UtilityA,0,0,823.27,2044.34,27.26,1.94,0,1,0.76568717,9
3004,145358.0,1,multi_family,54.0,2322.0,South,UtilityC,1,0,713.94,1301.53,19.73,1.73,0,1,0.8956807,7
3005,129128.0,5,single_family,13.0,1913.0,Midwest,UtilityB,0,1,1033.1,2645.59,23.47,2.14,1,1,0.9930796,1
3006,69842.0,4,single_family,41.0,2041.0,Midwest,UtilityB,1,1,811.74,707.9,28.14,1.61,1,1,0.9657866,3
3007,106657.0,1,single_family,28.0,1121.0,West,UtilityC,1,0,930.75,1378.07,14.91,2.06,0,1,0.98864484,1
3008,67181.0,3,single_family,1.0,1344.0,Midwest,UtilityA,0,1,424.2,2335.68,23.59,1.64,0,0,0.4388638,9
3009,85081.0,1,multi_family,19.0,1357.0,West,UtilityB,0,1,311.18,2786.52,24.22,1.66,0,1,0.9077191,6
3010,105280.0,6,apartment,61.0,1815.0,West,UtilityA,1,0,353.25,2114.55,23.42,1.87,0,1,0.8594729,8
3011,118390.0,4,multi_family,27.0,2596.0,West,UtilityA,0,1,519.8,2438.3,15.18,1.47,0,1,0.9701341,2
3012,111856.0,5,single_family,48.0,2060.0,Midwest,UtilityB,1,1,1202.65,1177.85,18.96,1.82,0,1,0.9372645,5
3013,87250.0,3,multi_family,47.0,1260.0,West,UtilityA,1,0,437.6,1480.65,13.66,0.99,0,1,0.96892,2
3014,159503.0,1,single_family,21.0,1852.0,Midwest,UtilityC,1,0,358.42,2858.41,16.73,1.79,0,1,0.9855891,1
3015,74049.0,2,multi_family,4.0,1752.0,West,UtilityB,0,0,1471.51,1136.13,25.37,1.09,1,1,0.97311044,2
3016,36784.0,3,multi_family,7.0,1589.0,Northeast,UtilityB,1,0,642.18,1689.23,20.68,1.82,0,0,0.29707545,10
3017,42559.0,5,single_family,59.0,1791.0,South,UtilityB,1,1,460.39,2200.23,25.28,0.7,0,0,0.2999139,10
3018,129220.0,3,single_family,33.0,2258.0,South,UtilityC,0,1,290.93,2705.81,25.06,0.87,0,1,0.8770443,7
3019,82700.0,6,single_family,0.0,1368.0,West,UtilityA,0,0,276.67,1606.4,17.51,1.62,1,1,0.9351573,5
3020,89772.0,3,single_family,47.0,1592.0,Midwest,UtilityB,0,0,856.88,1452.9,22.68,1.63,0,1,0.82267773,8
3021,68724.0,2,apartment,0.0,2389.0,Northeast,UtilityA,0,0,203.53,1977.31,15.65,1.5,0,1,0.90092564,6
3022,71419.0,3,multi_family,13.0,2081.0,West,UtilityA,1,0,548.74,3254.72,23.1,1.89,0,1,0.8223789,8
3023,61387.0,1,single_family,32.0,2567.0,Midwest,UtilityA,1,1,1007.63,1969.18,23.69,1.97,1,1,0.989012,1
3024,99135.0,5,single_family,80.0,2662.0,Midwest,UtilityA,1,0,433.92,2005.84,21.09,2.61,0,0,0.14569142,10
3025,82079.0,1,multi_family,46.0,984.0,Northeast,UtilityA,0,0,642.02,1604.17,15.27,1.62,0,1,0.9546525,3
3026,98050.0,4,single_family,20.0,1973.0,West,UtilityB,0,0,395.85,1169.61,16.05,2.01,0,1,0.9085988,6
3027,95183.0,3,single_family,31.0,1495.0,South,UtilityB,0,0,1223.33,1466.87,32.17,1.27,1,1,0.9570774,3
3028,72224.0,3,multi_family,48.0,1081.0,South,UtilityC,1,1,677.32,1592.29,24.49,1.38,1,1,0.942967,4
3029,41238.0,4,single_family,58.0,1326.0,West,UtilityB,1,1,994.06,395.91,20.88,1.27,0,1,0.96048665,3
3030,38626.0,5,single_family,25.0,1620.0,West,UtilityC,0,0,575.82,3443.56,25.84,1.56,0,1,0.85115325,8
3031,175800.0,6,single_family,26.0,1623.0,South,UtilityC,1,0,637.17,1457.82,27.89,1.69,0,1,0.9908861,1
3032,129345.0,2,single_family,13.0,1436.0,Northeast,UtilityC,0,0,717.43,1667.73,26.84,2.02,0,1,0.9820809,1
3033,125205.0,5,apartment,43.0,1792.0,South,UtilityA,0,0,515.63,2038.09,21.23,1.74,1,1,0.96379185,3
3034,64762.0,6,multi_family,51.0,3268.0,South,UtilityA,0,0,811.65,1308.32,20.66,2.13,0,1,0.922953,5
3035,85285.0,6,apartment,0.0,765.0,Northeast,UtilityA,1,0,553.46,2391.8,25.18,2.14,0,0,0.4009153,10
3036,60539.0,6,apartment,22.0,2482.0,West,UtilityA,1,1,752.94,1978.21,21.06,1.62,0,1,0.9249562,5
3037,45638.0,5,single_family,6.0,1789.0,Midwest,UtilityC,1,0,1013.97,1734.02,26.79,1.56,0,1,0.8462772,8
3038,67337.0,2,single_family,33.0,1537.0,South,UtilityB,0,0,610.01,1548.7,22.45,0.99,0,1,0.7427182,9
3039,124786.0,5,multi_family,5.0,589.0,South,UtilityC,0,0,423.91,1138.45,25.17,1.38,0,1,0.89730036,7
3040,110222.0,5,single_family,4.0,2258.0,West,UtilityA,1,1,977.99,2049.91,26.16,1.28,0,1,0.97191745,2
3041,55899.0,2,apartment,52.0,935.0,Northeast,UtilityC,0,0,716.96,3863.91,16.8,1.29,0,1,0.9801342,2
3042,75556.0,5,single_family,27.0,2297.0,Midwest,UtilityA,1,0,472.7,2745.42,22.58,1.43,1,1,0.9343994,5
3043,107474.0,5,single_family,29.0,2845.0,South,UtilityA,1,1,391.24,2160.39,26.59,1.81,1,1,0.9865953,1
3044,67871.0,3,multi_family,39.0,1030.0,West,UtilityC,1,0,102.89,2887.66,18.77,1.72,0,1,0.8437698,8
3045,87388.0,6,apartment,49.0,2501.0,South,UtilityA,1,1,577.85,1352.79,19.81,2.0,0,1,0.9550335,3
3046,97055.0,1,multi_family,22.0,1815.0,Midwest,UtilityB,1,0,561.15,1239.26,26.81,1.75,0,1,0.8968167,7
3047,96728.0,5,single_family,22.0,543.0,West,UtilityA,1,1,370.52,1668.73,28.11,1.36,0,1,0.9527912,4
3048,92624.0,5,single_family,22.0,1077.0,South,UtilityC,1,1,374.5,1711.97,10.0,1.9,0,1,0.85338247,8
3049,65389.0,1,single_family,52.0,1907.0,Northeast,UtilityB,1,0,389.25,2631.82,26.79,1.05,0,1,0.8760135,7
3050,68471.0,3,multi_family,29.0,2041.0,Northeast,UtilityC,0,0,545.43,2364.87,12.7,1.99,1,1,0.97038424,2
3051,50991.0,4,single_family,24.0,852.0,South,UtilityB,1,0,864.6,692.3,21.75,1.29,0,1,0.8347821,8
3052,38160.0,2,multi_family,38.0,1819.0,South,UtilityB,0,1,513.27,2389.13,16.46,0.7,0,0,0.84562564,8
3053,81558.0,6,single_family,67.0,2294.0,Northeast,UtilityB,1,1,459.71,1558.51,19.81,1.82,1,1,0.85783595,8
3054,109488.0,4,single_family,31.0,2399.0,South,UtilityB,1,1,321.46,1929.08,22.42,1.48,0,1,0.94774675,4
3055,43592.0,2,apartment,25.0,1552.0,West,UtilityB,1,1,201.63,1630.13,24.12,2.07,1,1,0.92736214,5
3056,93189.0,3,single_family,69.0,2063.0,South,UtilityA,1,0,325.92,1299.25,27.72,1.99,1,1,0.91128343,6
3057,108539.0,1,multi_family,57.0,2443.0,South,UtilityB,1,0,437.38,1921.4,16.62,1.21,0,1,0.8922529,7
3058,29898.0,1,single_family,54.0,2311.0,Northeast,UtilityA,0,0,408.08,1261.13,26.62,2.21,0,0,0.23796517,10
3059,76883.0,5,apartment,20.0,2335.0,Midwest,UtilityA,0,1,623.23,1571.71,20.89,0.85,0,1,0.98514473,1
3060,134386.0,6,single_family,18.0,1868.0,West,UtilityB,0,1,587.2,1175.53,20.97,1.79,0,1,0.9728416,2
3061,101558.0,2,single_family,0.0,1743.0,South,UtilityB,1,0,330.66,1019.26,28.8,2.17,0,1,0.9782769,2
3062,28886.0,2,apartment,49.0,1963.0,Midwest,UtilityB,1,0,625.1,3777.72,25.37,1.19,0,1,0.8762787,7
3063,104750.0,5,multi_family,32.0,1342.0,South,UtilityC,0,0,378.01,1383.82,15.27,2.44,1,1,0.98151416,1
3064,62568.0,4,single_family,0.0,2467.0,Northeast,UtilityA,1,1,523.38,1572.46,21.69,1.66,0,1,0.9109566,6
3065,105739.0,1,single_family,54.0,882.0,Midwest,UtilityC,0,1,320.89,2726.92,19.01,1.75,0,1,0.645811,9
3066,64298.0,5,single_family,23.0,1497.0,Midwest,UtilityB,1,0,623.72,1782.87,20.26,2.07,1,1,0.82285166,8
3067,83409.0,2,apartment,26.0,1778.0,West,UtilityA,1,0,399.29,1154.2,21.47,1.77,0,1,0.73872393,9
3068,68874.0,1,multi_family,0.0,2082.0,South,UtilityB,0,0,977.97,1159.14,23.85,1.07,0,1,0.8383465,8
3069,85095.0,3,apartment,40.0,2195.0,South,UtilityA,1,0,412.36,1120.94,16.98,0.7,0,1,0.9305714,5
3070,67982.0,5,apartment,40.0,2693.0,South,UtilityC,1,1,308.06,3242.3,21.11,1.21,0,1,0.9590112,3
3071,78294.0,4,single_family,29.0,1847.0,West,UtilityA,0,0,408.08,652.25,20.42,1.25,0,1,0.90140224,6
3072,49732.0,4,multi_family,22.0,1369.0,Northeast,UtilityA,1,0,361.37,1060.93,23.54,1.22,0,1,0.91466135,6
3073,99720.0,2,multi_family,83.0,1713.0,Northeast,UtilityB,1,0,183.93,1400.82,21.79,1.35,0,1,0.9225982,5
3074,90259.0,3,multi_family,6.0,1608.0,West,UtilityA,1,0,1022.55,1397.76,25.75,0.7,0,1,0.9558686,3
3075,36504.0,5,multi_family,16.0,2112.0,West,UtilityA,1,1,683.19,1337.81,23.03,1.12,0,1,0.90608376,6
3076,114787.0,4,single_family,44.0,1160.0,Midwest,UtilityA,1,0,587.98,2064.75,24.41,1.82,1,1,0.93952584,4
3077,79711.0,2,apartment,10.0,1695.0,Northeast,UtilityC,0,0,484.95,1857.76,22.93,2.02,0,1,0.89152324,7
3078,89853.0,6,multi_family,8.0,2774.0,South,UtilityA,1,0,321.78,1234.41,17.4,1.31,1,1,0.968423,2
3079,107937.0,1,apartment,53.0,1908.0,Northeast,UtilityB,1,1,227.77,1364.8,20.5,1.88,1,1,0.86626047,7
3080,94847.0,6,single_family,42.0,1168.0,South,UtilityA,0,1,520.29,4249.89,19.33,0.7,0,1,0.9342327,5
3081,119956.0,5,single_family,40.0,1596.0,South,UtilityC,0,0,547.92,1888.71,25.04,1.71,1,1,0.923128,5
3082,76201.0,1,multi_family,34.0,460.0,South,UtilityC,0,0,469.29,442.54,25.41,2.07,0,1,0.9958793,1
3083,116033.0,2,multi_family,16.0,1765.0,South,UtilityC,1,0,1248.66,1157.44,21.67,1.81,0,1,0.8190754,8
3084,88688.0,3,single_family,25.0,2789.0,West,UtilityA,1,0,181.15,1341.04,22.58,1.59,0,0,0.38318452,10
3085,100229.0,6,single_family,28.0,1088.0,West,UtilityA,1,0,499.88,3737.23,15.68,0.7,1,1,0.93638134,5
3086,97109.0,4,multi_family,47.0,926.0,South,UtilityC,0,1,185.82,1378.54,20.44,2.36,1,1,0.9773473,2
3087,122222.0,2,apartment,39.0,1408.0,South,UtilityA,0,1,457.7,1420.93,11.99,2.38,1,1,0.9759329,2
3088,106642.0,6,single_family,11.0,2353.0,West,UtilityA,1,0,436.07,775.13,25.24,1.88,0,0,0.5609902,9
3089,71712.0,1,single_family,46.0,2823.0,South,UtilityC,1,0,252.57,1703.16,30.92,2.13,0,0,0.21139473,10
3090,65762.0,5,single_family,0.0,2069.0,Northeast,UtilityA,1,0,343.96,2277.89,19.87,1.6,0,1,0.89377713,7
3091,83507.0,5,single_family,24.0,1028.0,Northeast,UtilityA,1,0,1602.49,1654.43,22.92,1.9,1,1,0.9347981,5
3092,62197.0,3,single_family,7.0,1787.0,Midwest,UtilityA,1,0,468.86,1373.53,23.67,1.94,0,1,0.9120463,6
3093,53434.0,1,single_family,13.0,2874.0,Northeast,UtilityA,1,0,484.13,1539.8,17.45,1.57,0,1,0.62332046,9
3094,21158.0,6,multi_family,69.0,1613.0,West,UtilityC,1,1,390.35,2235.27,21.47,1.27,1,1,0.9778046,2
3095,38522.0,6,single_family,1.0,1884.0,Northeast,UtilityA,1,0,916.0,1481.91,23.87,1.95,1,1,0.87084043,7
3096,144562.0,3,single_family,14.0,1944.0,South,UtilityA,0,1,799.52,1494.2,22.68,2.35,0,0,0.3015495,10
3097,65305.0,2,apartment,40.0,872.0,West,UtilityA,0,0,297.95,1977.99,22.24,2.1,0,1,0.9534089,4
3098,142104.0,2,single_family,21.0,2399.0,Northeast,UtilityA,0,0,293.44,1273.88,20.81,1.74,0,1,0.9700076,2
3099,97095.0,1,multi_family,33.0,2312.0,South,UtilityB,0,0,362.15,1116.6,18.74,1.71,0,0,0.37880906,10
3100,83507.0,4,single_family,59.0,604.0,West,UtilityB,0,1,597.32,792.2,24.7,1.73,0,1,0.8912606,7
3101,39982.0,4,multi_family,43.0,1002.0,Northeast,UtilityB,1,0,439.67,1577.18,29.04,0.7,0,1,0.97992706,2
3102,85140.0,3,multi_family,21.0,1218.0,Midwest,UtilityB,0,0,562.68,1258.58,13.98,1.56,0,0,0.94738597,4
3103,141766.0,4,single_family,27.0,2249.0,Northeast,UtilityA,1,1,811.65,2390.49,13.39,1.51,0,1,0.96827424,2
3104,131729.0,4,multi_family,41.0,1349.0,South,UtilityA,1,1,340.93,1493.99,17.14,1.12,0,1,0.96266544,3
